mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.004482428232828776,0.00190829406923224,0.03646254539489746,0.0003982942031918489,euclidean,5,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'distance'}",0.7381280216482875,0.7403442376766993,0.7293179280939379,0.735930062472975,0.004762222461273,4,1.0,1.0,1.0,1.0,0.0
0.004823366800944011,0.00012205577265388382,0.09368467330932617,0.007534672268372725,euclidean,5,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'uniform'}",0.7241440777330191,0.7100806494215894,0.6991439837115312,0.7111229036220466,0.01023281960603845,25,0.8047147860199678,0.8030175502936641,0.8084064057500526,0.8053795806878948,0.0022496525280348433
0.004983425140380859,0.0002898990187385758,0.0324242909749349,0.005124299005135924,euclidean,5,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'distance'}",0.7381280216482875,0.7403442376766993,0.7293179280939379,0.735930062472975,0.004762222461273,4,1.0,1.0,1.0,1.0,0.0
0.0038170814514160156,0.0013399326078583431,0.07393391927083333,0.009425715554926906,euclidean,7,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6990998761863997,0.7000335236981214,0.7021351504523193,0.7004228501122801,0.0012693577798529412,28,0.76329666500609,0.7946451744171673,0.7801965244257179,0.779379454616325,0.01281100992321754
0.0034619967142740884,0.0008983670343267133,0.033051252365112305,0.0032580200294647396,euclidean,7,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'distance'}",0.7352519532671515,0.7314115803090525,0.7341310414391755,0.7335981916717932,0.0016124645257646474,7,1.0,1.0,1.0,1.0,0.0
0.0038308302561442056,0.0012642452546850558,0.09069530169169109,0.019961444426480637,euclidean,7,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6990998761863997,0.7000335236981214,0.7021351504523193,0.7004228501122801,0.0012693577798529412,28,0.76329666500609,0.7946451744171673,0.7801965244257179,0.779379454616325,0.01281100992321754
0.008765697479248047,0.0031504090653674266,0.051718950271606445,0.018041182589315006,euclidean,7,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'distance'}",0.7352519532671515,0.7314115803090525,0.7341310414391755,0.7335981916717932,0.0016124645257646474,7,1.0,1.0,1.0,1.0,0.0
0.003696997960408529,0.0006548742643705999,0.06470568974812825,0.019003972414442183,euclidean,9,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'uniform'}",0.683872736053222,0.7104733958587689,0.6861568334640745,0.6935009884586885,0.012037475786373562,40,0.7496938442868292,0.7671060234545027,0.7535286687414215,0.7567761788275845,0.00747019576546643
0.003208716710408529,0.0007770449418413579,0.032344420750935875,0.0037275637331409444,euclidean,9,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'distance'}",0.7249699969537168,0.7383598309224768,0.7211283686637182,0.7281527321799706,0.007385940496830594,13,1.0,1.0,1.0,1.0,0.0
0.004858970642089844,0.0008337893020767676,0.06201275189717611,0.01513389124134979,euclidean,9,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'uniform'}",0.683872736053222,0.7104733958587689,0.6861568334640745,0.6935009884586885,0.012037475786373562,40,0.7496938442868292,0.7671060234545027,0.7535286687414215,0.7567761788275845,0.00747019576546643
0.004354238510131836,0.0014292784913815528,0.054644107818603516,0.014936399375783694,euclidean,9,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'distance'}",0.7249699969537168,0.7383598309224768,0.7211283686637182,0.7281527321799706,0.007385940496830594,13,1.0,1.0,1.0,1.0,0.0
0.0057830810546875,0.0012323514949369476,0.0871423880259196,0.015027403227466164,euclidean,11,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6800540987784158,0.7036158842967803,0.6801550103918604,0.6879416644890188,0.0110834236805826,49,0.7339633384041354,0.7504251326680704,0.7381809139832691,0.7408564616851582,0.006981718232920621
0.0039950211842854815,0.0005415507270700245,0.03371588389078776,0.0015180429322936722,euclidean,11,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'distance'}",0.7318107370376701,0.7371080962044774,0.7223547352458477,0.7304245228293317,0.006102273197612722,10,1.0,1.0,1.0,1.0,0.0
